calendar_years,acara_sml_id,acara_sml_school_name,suburb,address,post_code,state,school_sector_code_desc,school_type_code_desc,year_range,total_enrollments,fte_total_enrollments,total_female_enrollments,total_male_enrollments,campus_type_code,school_url,latitude,longitude,street_lat,street_lon,geo_formatted_address,geo_suburb,geo_reliability,geo_supplier,atlas_suburb_id
2013,43463,St Patrick's Catholic Primary School,SUTHERLAND,BELMONT STREET,2232,NSW,C,Primary," U, K-6",452,452,219,233,G,http://stpsutherland.catholic.edu.au,-34.0322368,151.0606,-34.0322368,151.0606,"St Patrick's Primary School, Flora St, Sutherland NSW 2232, Australia",SUTHERLAND,3,Google,
2013,43464,St Mary's Cathedral College,SYDNEY,ST MARYS ROAD,2000,NSW,C,Combined, 5-12,760,760,,760,G,http://www.smccsydney.catholic.edu.au,-33.871351,151.213703,-33.871351,151.213703,"ST Marys Cathedral College, Sydney NSW 2000, Australia",SYDNEY,3,Google,
2013,43465,Sacred Heart Catholic Primary School,VILLAWOOD,122 CARAWATHA STREET,2163,NSW,C,Primary," U, K-6",183,183,84,99,G,http://shvillawood.catholic.edu.au,-33.888905,150.975537,-33.889007,150.976046,"122 CARAWATHA ST, VILLAWOOD, NSW 2163",VILLAWOOD,2,Sensis,
2013,43466,Our Lady of Mount Carmel Catholic Primary School,WATERLOO,6 KELLICK STREET,2017,NSW,C,Primary," U, K-6",125,125,61,64,G,http://olmcwaterloo.catholic.edu.au,-33.899515,151.205678,-33.899114,151.205739,"2-6 KELLICK ST, WATERLOO, NSW 2017",WATERLOO,2,Sensis,
2013,43467,St Charles' Primary School,WAVERLEY,53/25-63 CARRINGTON ROAD,2024,NSW,C,Primary," U, K-6",354,354,197,157,G,http://stcwaverley.catholic.edu.au,-33.899021,151.253286,-33.89915,151.25385,"63 CARRINGTON RD, WAVERLEY, NSW 2024",WAVERLEY,2,Sensis,
2013,43468,St Francis De Sales' Catholic Primary School,WOOLOOWARE,14 HILL STREET,2230,NSW,C,Primary," U, K-6",168,168,74,94,G,http://stfdswoolooware.catholic.edu.au,-34.052364,151.142135,-34.05202,151.142196,"14-18 HILL ST, WOOLOOWARE, NSW 2230",WOOLOOWARE,2,Sensis,
2013,43469,"Christ the King Catholic School, Bass Hill",YAGOONA,CANTRELL STREET,2199,NSW,C,Primary," U, K-6",207,207,116,91,G,http://ctkbasshill.catholic.edu.au,-33.9111447831,151.012138944,-33.9111447831,151.012138944,"CANTRELL ST, YAGOONA, NSW 2199",YAGOONA,4,Sensis,
2013,43470,St Catherine of Siena Catholic Primary School,PRESTONS,58 DALMENY DRIVE,2170,NSW,C,Primary," U, K-6",580,580,271,309,G,http://stcosprestons.catholic.edu.au,-33.952112,150.86819,-33.952112,150.86819,"60 DALMENY DR, PRESTONS, NSW 2170",PRESTONS,2,Sensis,
2013,43471,Casimir Catholic College,MARRICKVILLE,200 LIVINGSTONE ROAD,2204,NSW,C,Secondary," U, 7-12",694,694,343,351,G,http://casimirmarrickville.catholic.edu.au,-33.910668,151.151965,-33.910003,151.151291,"200 LIVINGSTONE RD, MARRICKVILLE, NSW 2204",MARRICKVILLE,2,Sensis,
2013,43472,De La Salle College,REVESBY HEIGHTS,9 FERNDALE ROAD,2212,NSW,C,Secondary," U, 7-12",626,626,,626,G,http://dlsrevesby.catholic.edu.au,-33.963483,151.014765,-33.962612,151.014879,"9 FERNDALE RD, REVESBY, NSW 2212",REVESBY,2,Sensis,
2013,43473,Our Lady of the Sacred Heart College,KENSINGTON,36 ADDISON STREET,2033,NSW,C,Secondary," U, 7-12",866,866,866,,G,http://olshkensington.catholic.edu.au,-33.911976,151.219832,-33.91141,151.219903,"36 ADDISON ST, KENSINGTON, NSW 2033",KENSINGTON,2,Sensis,
2013,43474,Trinity Catholic College,AUBURN,13 PARK ROAD,2144,NSW,C,Secondary," U, 7-12",1283,1281,609,674,H,http://trinity.catholic.edu.au,-33.850087,151.030166,-33.850176,151.03053,"3-19 PARK RD, AUBURN, NSW 2144",AUBURN,2,Sensis,
2013,43475,Bethany College,HURSTVILLE,CROYDON ROAD,2220,NSW,C,Secondary," U, 7-12",919,919,919,,G,http://bethanyhurstville.catholic.edu.au,-33.961667,151.112778,-33.961667,151.112778,"Bethany College, 4 Croydon Road, Hurstville NSW 2220, Australia",HURSTVILLE,3,Google,
2013,43476,St Ursula's College,KINGSGROVE,69 CAROLINE ST,2208,NSW,C,Secondary," U, 7-12",972,972,972,,G,http://stursulakingsgrove.catholic.edu.au,-33.941129,151.103386,-33.941022,151.103862,"69 CAROLINE ST, KINGSGROVE, NSW 2208",KINGSGROVE,2,Sensis,
2013,43477,Marist College Kogarah,BEXLEY,52 WOLSELEY ST,2207,NSW,C,Secondary," U, 7-12",1043,1043,,1043,G,http://www.mck.nsw.edu.au/,-33.958479,151.130917,-33.958815,151.131117,"52 WOLSELEY ST, BEXLEY, NSW 2207",BEXLEY,2,Sensis,
2013,43478,Marist College North Shore,NORTH SYDNEY,270 MILLER STREET,2060,NSW,C,Secondary," U, 7-12",822,822,,822,G,http://www.monte.nsw.edu.au,-33.831529,151.207053,-33.831791,151.208316,"270 MILLER ST, NORTH SYDNEY, NSW 2060",NORTH SYDNEY,2,Sensis,
2013,43479,Marist College Pagewood,MAROUBRA,DONOVAN AVENUE,2035,NSW,C,Secondary," U, 7-12",647,647,,647,G,http://maristpagewood.catholic.edu.au,-33.9467559,151.2302346,-33.9467559,151.2302346,"Champagnat Catholic College Pagewood, 35 Donovan Avenue, Maroubra NSW 2035, Australia",MAROUBRA,3,Google,
2013,43480,Marist College Penshurst,MORTDALE,65 VICTORIA AVENUE,2223,NSW,C,Secondary," U, 7-10",506,506,,506,G,http://maristpagewood.catholic.edu.au,-33.968398,151.082755,-33.96784,151.082417,"65 VICTORIA AV, MORTDALE, NSW 2223",MORTDALE,2,Sensis,
2013,43481,Brigidine College Randwick,RANDWICK,AEOLIA STREET,2031,NSW,C,Secondary," U, 7-12",842,842,842,,G,http://www.bcrandwick.catholic.edu.au/,-33.9193049,151.2432497,-33.9193049,151.2432497,"Brigidine College, 6 Aeolia Street, Randwick NSW 2031, Australia",RANDWICK,3,Google,
2013,43482,Marcellin College,RANDWICK,195 ALISON ROAD,2031,NSW,C,Secondary," U, 7-12",961,961,,961,G,http://marcellin.nsw.edu.au,-33.91365,151.240855,-33.913007,151.240949,"195 ALISON RD, RANDWICK, NSW 2031",RANDWICK,2,Sensis,
2013,43483,La Salle College,BANKSTOWN,544 CHAPEL RD,2200,NSW,C,Secondary," U, 7-12",506,506,,506,G,http://www.lasalle.nsw.edu.au,-33.908356,151.034691,-33.908395,151.035708,"544 CHAPEL RD, BANKSTOWN, NSW 2200",BANKSTOWN,2,Sensis,
2013,43484,Freeman Catholic College,BONNYRIGG,MOUNT STREET,2177,NSW,C,Secondary," U, 7-12",1330,1330,642,688,G,http://freemanbonnyrigg.catholic.edu.au,-33.8896779,150.8632343,-33.8896779,150.8632343,"Freeman Catholic College, Bonnyrigg Heights NSW 2177, Australia",BONNYRIGG HEIGHTS,3,Google,
2013,43485,Our Lady of Mercy Catholic College Burraneer,CRONULLA,62-66 DOMINIC STREET,2230,NSW,C,Secondary," U, 7-10",526,526,526,,G,http://olmcburraneer.catholic.edu.au,-34.054405,151.135104,-34.053798,151.135194,"62-66 DOMINIC ST, BURRANEER, NSW 2230",BURRANEER,2,Sensis,
2013,43486,"De La Salle Catholic College, Caringbah",CARINGBAH,389 PORT HACKING ROAD,2229,NSW,C,Secondary," U, 7-10",537,537,,537,G,http://dlscaringbah.catholic.edu.au,-34.044716,151.121819,-34.04498,151.12328,"389 PORT HACKING RD, CARINGBAH, NSW 2229",CARINGBAH,2,Sensis,
2013,43487,St John Bosco College,ENGADINE,BANKSIA AVENUE,2233,NSW,C,Secondary," U, 7-12",797,797,383,414,G,http://bosco.nsw.edu.au,-34.064641,151.0081654,-34.064641,151.0081654,"St John Bosco College, Engadine NSW 2233, Australia",ENGADINE,3,Google,
2013,43488,Patrician Brothers'College,FAIRFIELD,268 THE HORSLEY DRIVE,2165,NSW,C,Secondary," U, 7-12",1170,1170,,1170,G,http://pbcfairfield.catholic.edu.au,-33.872519,150.962566,-33.871712,150.963142,"268 THE HORSLEY DR, FAIRFIELD, NSW 2165",FAIRFIELD,2,Sensis,
2013,43489,Good Samaritan Catholic College,HINCHINBROOK,401 HOXTON PARK ROAD,2168,NSW,C,Secondary," U, 7-12",1080,1080,528,552,G,http://www.goodsamaritan.nsw.edu.au,-33.925747,150.860029,-33.926453,150.860067,"401 HOXTON PARK RD, HINCHINBROOK, NSW 2168",HINCHINBROOK,2,Sensis,
2013,43490,All Saints Catholic Boys College,LIVERPOOL,43 BIGGE STREET,2170,NSW,C,Secondary," U, 7-10",527,527,,527,G,http://ascbc.nsw.edu.au,-33.91857,150.926691,-33.918761,150.927669,"43 BIGGE ST, LIVERPOOL, NSW 2170",LIVERPOOL,2,Sensis,
2013,43491,All Saints Catholic Girls College,LIVERPOOL,BIGGE STREET,2170,NSW,C,Secondary," U, 7-10",511,511,511,,G,http://ascgcliverpool.catholic.edu.au,-33.9202365,150.9270216,-33.9202365,150.9270216,"All Saints Catholic Girls College, 53 Bigge Street, Liverpool NSW 2170, Australia",LIVERPOOL,3,Google,
2013,43492,Aquinas Catholic College,MENAI,ANZAC ROAD,2234,NSW,C,Secondary," U, 7-12",969,969,500,469,G,http://aquinasmenai.catholic.edu.au,-34.0190306,151.0209944,-34.0190306,151.0209944,"Aquinas College, Anzac Road, Menai NSW 2234, Australia",MENAI,3,Google,
2013,43493,St Patrick's College,SUTHERLAND,551 PRESIDENT AVENUE,2232,NSW,C,Secondary," U, 7-12",1151,1151,549,602,G,http://www.stpatscoll.nsw.edu.au,-34.033571,151.061082,-34.034312,151.060981,"551 PRESIDENT AV, SUTHERLAND, NSW 2232",SUTHERLAND,2,Sensis,
2013,43494,Mary MacKillop Catholic College,WAKELEY,CARNARVON STREET,2176,NSW,C,Secondary," U, 7-12",900,899.3,900,,G,http://mmcwakeley.catholic.edu.au,-33.8674021,150.9117034,-33.8674021,150.9117034,"Mary Mackillop College, Wakeley NSW 2176, Australia",WAKELEY,3,Google,
2013,43495,Bethlehem College,ASHFIELD,18 BLAND STREET,2131,NSW,C,Secondary," U, 7-12",683,682.5,683,,G,http://www.bethlehemcollege.nsw.edu.au,-33.885251,151.124706,-33.88565,151.125289,"18 BLAND ST, ASHFIELD, NSW 2131",ASHFIELD,2,Sensis,
2013,43496,De La Salle College,ASHFIELD,24 BLAND ST,2131,NSW,C,Secondary," U, 7-12",521,521,,521,G,http://www.dlsashfield.com.au/,-33.884704,151.125172,-33.88506,151.125692,"24 BLAND ST, ASHFIELD, NSW 2131",ASHFIELD,2,Sensis,
2013,43497,Marist College,EASTWOOD,44 HILLVIEW ROAD,2122,NSW,C,Secondary," U, 7-12",768,768,,768,G,http://maristeastwood.catholic.edu.au,-33.789373,151.077293,-33.789054,151.077628,"44 HILLVIEW RD, EASTWOOD, NSW 2122",EASTWOOD,2,Sensis,
2013,43498,Domremy Catholic College,FIVE DOCK,121 FIRST AVENUE,2046,NSW,C,Secondary," U, 7-12",675,675,675,,G,http://www.domremy.catholic.edu.au/,-33.868836,151.133949,-33.868183,151.133809,"121 FIRST AV, FIVE DOCK, NSW 2046",FIVE DOCK,2,Sensis,
2013,43499,Holy Spirit Catholic College,LAKEMBA,39 CROYDON STREET,2195,NSW,C,Secondary," U, 7-12",1069,1069,496,573,G,http://holyspirit.nsw.edu.au,-33.922461,151.076195,-33.922042,151.076879,"37-49 CROYDON ST, LAKEMBA, NSW 2195",LAKEMBA,2,Sensis,
2013,43500,Holy Cross College,RYDE,VICTORIA ROAD,2112,NSW,C,Secondary," U, 7-12",515,515,,515,G,http://www.holycrosscollege.org,-33.8166374,151.1201986,-33.8166374,151.1201986,"Buffalo Rd Near Holy Cross College, Ryde NSW 2112, Australia",RYDE,3,Google,
2013,43501,Marist Sisters College,WOOLWICH,66A WOOLWICH ROAD,2110,NSW,C,Secondary," U, 7-12",1005,1004,1005,,G,http://www.mscw.nsw.edu.au,-33.839411,151.168166,-33.839975,151.16809,"66A WOOLWICH RD, WOOLWICH, NSW 2110",WOOLWICH,2,Sensis,
2013,43502,Holy Spirit Catholic Primary School,CARNES HILL,COWPASTURE ROAD,2171,NSW,C,Primary," U, K-6",637,637,331,306,G,http://hscarneshill.catholic.edu.au,-33.9368076633,150.842589087,-33.9368076633,150.842589087,"COWPASTURE RD, CARNES HILL, NSW 2171",CARNES HILL,4,Sensis,
2013,43503,St Christopher's Catholic Primary School,HOLSWORTHY,HEATHCOTE RD,2173,NSW,C,Primary," U, K-6",500,500,252,248,G,http://stcholsworthy.catholic.edu.au,-33.9523891,150.9513545,-33.9523891,150.9513545,"St. Christopher's Catholic Primary School, Holsworthy, 205 Heathcote Road, Holsworthy NSW 2173, Australia",HOLSWORTHY,3,Google,
2013,43504,Clancy Catholic College,WEST HOXTON,201 CARMICHAEL DRIVE,2171,NSW,C,Secondary," U, 7-12",983,983,488,495,G,http://tolovelikechrist.com/,-33.9323,150.835373,-33.932045,150.836275,"201 CARMICHAEL DR, WEST HOXTON, NSW 2171",WEST HOXTON,2,Sensis,
2013,43505,St Joseph's Primary School,ALSTONVILLE,11 PERRY STREET,2477,NSW,C,Primary," U, K-6",219,219,98,121,G,http://www.alstplism.catholic.edu.au,-28.838317,153.436845,-28.838263,153.436517,"11 PERRY ST, ALSTONVILLE, NSW 2477",ALSTONVILLE,2,Sensis,
2013,43506,St Francis Xavier Primary School,BALLINA,SWIFT STREET,2478,NSW,C,Primary," U, K-6",379,379,182,197,G,http://www.balplism.catholic.edu.au,-28.8684609,153.5641976,-28.8684609,153.5641976,"St Francis Xavier Primary School, Swift Street, Ballina NSW 2478, Australia",BALLINA,3,Google,
2013,43507,Mary Help of Christians Primary School Sawtell,TOORMINA,EUNGELLA STREET,2452,NSW,C,Primary," U, K-6",374,374,164,210,G,http://www.sawplism.catholic.edu.au,-30.357168,153.082346,-30.357168,153.082346,"Mary Help of Christians School, Eungella Street, Toormina NSW 2452, Australia",TOORMINA,3,Google,
2013,43508,St Mary's Primary School,BELLINGEN,PARK STREET,2454,NSW,C,Primary," U, K-6",107,107,61,46,G,http://www.bellplism.catholic.edu.au,-30.4552340535,152.898298022,-30.4552340535,152.898298022,"PARK ST, BELLINGEN, NSW 2454",BELLINGEN,4,Sensis,
2013,43509,St Mary's Primary School,BOWRAVILLE,CARBIN STREET,2449,NSW,C,Primary," U, K-6",42,42,22,20,G,http://www.bwpplism.catholic.edu.au,-30.651013,152.8555656,-30.651013,152.8555656,"St MaryÃ¢ÂÂs Primary School, Carbin Street, Bowraville NSW 2449, Australia",BOWRAVILLE,3,Google,
2013,43510,St Finbarr's Primary School,BYRON BAY,165 BANGALOW ROAD,2481,NSW,C,Primary," U, K-6",241,240.5,131,110,G,http://www.bbplism.catholic.edu.au,-28.665555,153.615576,-28.665187,153.614314,"165 BANGALOW RD, BYRON BAY, NSW 2481",BYRON BAY,2,Sensis,
2013,43511,St Mary's Primary School,CASINO,CENTRE STREET,2470,NSW,C,Primary," U, K-6",504,504,242,262,G,http://www.casplism.catholic.edu.au,-28.861774,153.045128,-28.861774,153.045128,"St Mary's Primary School, Centre Street, Casino NSW 2470, Australia",CASINO,3,Google,
2013,43512,St Augustine's Primary School,COFFS HARBOUR,GORDON STREET,2450,NSW,C,Primary," U, K-6",649,649,311,338,G,http://www.cofhplism.catholic.edu.au,-30.3005553,153.1131425,-30.3005553,153.1131425,"St Augustine's Primary School, 9 Gordon Street, Coffs Harbour NSW 2450, Australia",COFFS HARBOUR,3,Google,
2013,43513,St Joseph's Primary School,CORAKI,ADAM ST,2471,NSW,C,Primary," U, K-6",80,80,44,36,G,http://www.crkilism.catholic.edu.au,-29.0727736,153.336032,-29.0727736,153.336032,"St JosephÃ¢ÂÂs Primary School, 20 Coraki Woodburn Road, Woodburn NSW 2472, Australia",WOODBURN,3,Google,
2013,43514,Mount St John Primary School,DORRIGO,KARABIN STREET,2453,NSW,C,Primary," U, K-6",51,51,28,23,G,http://www.dorplism.catholic.edu.au,-30.3434965929,152.71414375,-30.3434965929,152.71414375,"KARABIN ST, DORRIGO, NSW 2453",DORRIGO,4,Sensis,
2013,43515,St Mary's Primary School,GRAFTON,171 TURF STREET,2460,NSW,C,Primary," U, K-6",175,175,89,86,G,http://www.grafplism.catholic.edu.au,-29.673489,152.934644,-29.673489,152.934644,"171 TURF ST, GRAFTON, NSW 2460",GRAFTON,2,Sensis,
2013,43516,St Joseph's Primary School,SOUTH GRAFTON,HYDE STREET,2460,NSW,C,Primary," U, K-6",145,145,76,69,G,http://www.sgrafplism.catholic.edu.au,-29.7256842394,152.938466882,-29.7256842394,152.938466882,"HYDE ST, SOUTH GRAFTON, NSW 2460",SOUTH GRAFTON,4,Sensis,
2013,43517,St Joseph's Primary School,WEST KEMPSEY,KEMP STREET,2440,NSW,C,Primary," U, K-6",428,428,206,222,G,http://www.kmpplism.catholic.edu.au,-31.0753864,152.8323313,-31.0753864,152.8323313,"ST JOSEPH'S PRIMARY, 36 Kemp Street, West Kempsey NSW 2440, Australia",WEST KEMPSEY,3,Google,
2013,43518,St Anthony's Primary School,KINGSCLIFF,8 PEARL STREET,2487,NSW,C,Primary," U, K-6",368,368,190,178,G,http://www.kngplism.catholic.edu.au,-28.25744,153.576058,-28.256554,153.576726,"8-10 PEARL ST, KINGSCLIFF, NSW 2487",KINGSCLIFF,2,Sensis,
2013,43519,St Brigid's Primary School,KYOGLE,GROOM STREET,2474,NSW,C,Primary," U, K-6",146,146,76,70,G,http://www.kyogplism.catholic.edu.au,-28.6231048,153.0054556,-28.6231048,153.0054556,"ST BRIGID'S PRIMARY SCHOOL, Groom Street, Kyogle NSW 2474, Australia",KYOGLE,3,Google,
2013,43520,St Joseph's Primary School,LAURIETON,421 OCEAN DRIVE,2443,NSW,C,Primary," U, K-6",187,187,96,91,G,http://www.larplism.catholic.edu.au,-31.642036,152.793808,-31.642492,152.793177,"421 OCEAN DR, LAURIETON, NSW 2443",LAURIETON,2,Sensis,
2013,43521,St Carthage's Primary School,LISMORE,2 DAWSON STREET,2480,NSW,C,Primary," U, K-6",621,621,321,300,H,http://www.stcarthlism.catholic.edu.au,-28.803071,153.284193,-28.803071,153.284193,"2 DAWSON ST, LISMORE, NSW 2480",LISMORE,2,Sensis,
2013,43522,Our Lady Help of Christians Primary School,SOUTH LISMORE,RHODES STREET,2480,NSW,C,Primary," U, K-6",266,266,136,130,G,http://www.lisslism.catholic.edu.au,-28.815486,153.263604,-28.815486,153.263604,"Our Lady Help of Christians Primary School, 24 Rhodes Street, Lismore S NSW 2480, Australia",LISMORE S,3,Google,
2013,43523,St Patrick's Primary School,MACKSVILLE,WALLACE STREET,2447,NSW,C,Primary," U, K-6",322,322,165,157,G,http://moodle.macvplism.catholic.edu.au,-30.7117832,152.9156557,-30.7117832,152.9156557,"St Patrick's Primary School Macksville, Macksville NSW 2447, Australia",MACKSVILLE,3,Google,
2013,43524,St Joseph's Primary School,MACLEAN,STANLEY STREET,2463,NSW,C,Primary," U, K-6",126,126,60,66,G,http://www.maclplism.catholic.edu.au,-29.4568491,153.1967619,-29.4568491,153.1967619,"St Joseph's Primary School, Maclean NSW 2463, Australia",MACLEAN,3,Google,
2013,43525,St John's Primary School,MULLUMBIMBY,11 MURWILLUMBAH ROAD,2482,NSW,C,Primary," U, K-6",132,132,64,68,G,http://www.mbyplism.catholic.edu.au,-28.548588,153.496067,-28.548766,153.495734,"11 MURWILLUMBAH RD, MULLUMBIMBY, NSW 2482",MULLUMBIMBY,2,Sensis,
2013,43526,Mount St Patrick Primary School,MURWILLUMBAH,MOOBALL STREET,2484,NSW,C,Primary," U, K-6",342,342,187,155,G,http://www.murp.lism.catholic.edu.au/,-28.3224448,153.3958452,-28.3224448,153.3958452,"MT ST Patrick Primary School, Murwillumbah NSW 2484, Australia",MURWILLUMBAH,3,Google,
2013,43527,St Joseph's Primary School,SOUTH MURWILLUMBAH,GREVILLE STREET,2484,NSW,C,Primary," U, K-6",154,153.5,73,81,G,http://www.smurplism.catholic.edu.au,-28.331693358,153.399477341,-28.331693358,153.399477341,"GREVILLE ST, SOUTH MURWILLUMBAH, NSW 2484",SOUTH MURWILLUMBAH,4,Sensis,
2013,43528,St Agnes' Primary School,PORT MACQUARIE,BORONIA STREET,2444,NSW,C,Primary," U, K-6",600,600,299,301,G,http://www.pmacalism.catholic.edu.au,-31.4410224,152.8966114,-31.4410224,152.8966114,"St Agnes' Primary School, Boronia Street, Port Macquarie NSW 2444, Australia",PORT MACQUARIE,3,Google,
2013,43529,St Joseph's Primary School,PORT MACQUARIE,WARLTERS STREET,2444,NSW,C,Primary," U, K-6",403,403,183,220,G,http://www.pmacjlism.catholic.edu.au,-31.4297656,152.896716,-31.4297656,152.896716,"St JosephÃ¢ÂÂs Primary, Warlters Street, Port Macquarie NSW 2444, Australia",PORT MACQUARIE,3,Google,
2013,43530,St Peter's Primary School,PORT MACQUARIE,OCEAN DRIVE,2444,NSW,C,Primary," U, K-6",455,455,221,234,G,http://www.pmacplism.catholic.edu.au,-31.4555795,152.8972026,-31.4555795,152.8972026,"St Peters Primary School, Ocean Drive, Port Macquarie NSW 2444, Australia",PORT MACQUARIE,3,Google,
2013,43531,Holy Family Catholic Primary School,SKENNARS HEAD,40 ISABELLA DRIVE,2478,NSW,C,Primary," U, K-6",417,417,226,191,G,http://www.skhplism.catholic.edu.au,-28.827939,153.597249,-28.829445,153.597333,"40 ISABELLA DR, SKENNARS HEAD, NSW 2478",SKENNARS HEAD,2,Sensis,
2013,43532,St James Primary School,BANORA POINT,DOYLE DRIVE,2486,NSW,C,Primary," U, K-6",382,382,198,184,G,http://www.bpplism.catholic.edu.au,-28.2102159933,153.535797244,-28.2102159933,153.535797244,"DOYLE DR, BANORA POINT, NSW 2486",BANORA POINT,4,Sensis,
2013,43533,St Joseph's Primary School,TWEED HEADS,ENID STREET,2485,NSW,C,Primary," U, K-6",324,324,165,159,G,http://www.twdplism.catholic.edu.au,-28.173168757,153.540572789,-28.173168757,153.540572789,"ENID ST, TWEED HEADS, NSW 2485",TWEED HEADS,4,Sensis,
2013,43534,St Joseph's Primary School,WAUCHOPE,1 KING STREET,2446,NSW,C,Primary," U, K-6",228,228,106,122,G,http://www.wauplism.catholic.edu.au,-31.459964,152.733159,-31.460379,152.733122,"1 KING ST, WAUCHOPE, NSW 2446",WAUCHOPE,2,Sensis,
2013,43535,St Joseph's Primary School,WOODBURN,20 CORAKI RD,2472,NSW,C,Primary," U, K-6",158,158,75,83,G,http://www.wdbplism.catholic.edu.au,-29.072767,153.33772,-29.072767,153.33772,"20 WOODBURN-CORAKI RD, WOODBURN, NSW 2472",WOODBURN,2,Sensis,
2013,43536,St Francis Xavier Primary School,WOOLGOOLGA,QUEEN STREET,2456,NSW,C,Primary, K-6,241,241,134,107,G,http://www.woolplism.catholic.edu.au,-30.1127727452,153.202245799,-30.1127727452,153.202245799,"QUEEN ST, WOOLGOOLGA, NSW 2456",WOOLGOOLGA,4,Sensis,
2013,43537,St James Primary School,YAMBA,CARR'S DRIVE,2464,NSW,C,Primary," U, K-6",93,93,42,51,G,http://www.yamplism.catholic.edu.au,-29.4372568,153.3326426,-29.4372568,153.3326426,"St James Primary School, 87 Carrs Drive, Yamba NSW 2464, Australia",YAMBA,3,Google,
2013,43538,St Paul's High School,PORT MACQUARIE,OCEAN DRIVE,2444,NSW,C,Secondary," U, 7-10",792,792,393,399,G,http://www.pmstplism.catholic.edu.au,-31.454736,152.897474,-31.454736,152.897474,"St Paul's High School, Ocean Drive, Port Macquarie NSW 2444, Australia",PORT MACQUARIE,3,Google,
2013,43539,Xavier Catholic College,SKENNARS HEAD,2 REDFORD DRIVE,2478,NSW,C,Secondary," U, 7-12",876,876,429,447,G,http://www.xavierlism.catholic.edu.au,-28.82981,153.600062,-28.830565,153.600055,"2-30 REDFORD DR, SKENNARS HEAD, NSW 2478",SKENNARS HEAD,2,Sensis,
2013,43540,St Joseph's Regional College,PORT MACQUARIE,COLLEGE DRIVE,2444,NSW,C,Secondary," U, 7-12",951,948.5,506,445,G,http://www.pmreglism.catholic.edu.au/,-31.4297178,152.8962074,-31.4297178,152.8962074,"St Joseph's Regional College, 1 Warlters Street, Port Macquarie NSW 2444, Australia",PORT MACQUARIE,3,Google,
2013,43541,Mount St Patrick College,MURWILLUMBAH,MAIN STREET,2484,NSW,C,Secondary," U, 7-12",691,691,351,340,G,http://www.mursclism.catholic.edu.au,-28.3224448,153.3958452,-28.3224448,153.3958452,"MT ST Patrick Primary School, Murwillumbah NSW 2484, Australia",MURWILLUMBAH,3,Google,
2013,43542,St John's College,WOODLAWN,WOODLAWN ROAD,2480,NSW,C,Secondary," U, 7-12",777,776.3,380,397,G,http://www.lisjclism.catholic.edu.au,-28.7841544,153.3014365,-28.7841544,153.3014365,"St John's College Woodlawn, 203 Woodlawn Road, Woodlawn NSW 2480, Australia",WOODLAWN,3,Google,
